10,5,489.34,545.87,34.78,98.33,0.45,-1,-1,-1
10,12,1513.58,541.26,29.06,83.13,0.36,-1,-1,-1
10,17,526.23,537.32,36.67,107.70,0.41,-1,-1,-1
10,4,1.03,726.96,47.71,115.41,0.53,-1,-1,-1
10,9,101.78,575.38,52.56,161.78,0.32,-1,-1,-1
11,2,1677.62,582.75,66.15,131.32,0.72,-1,-1,-1
11,3,1400.88,530.60,35.55,106.71,0.56,-1,-1,-1
11,8,1475.24,513.12,32.51,84.60,0.42,-1,-1,-1
11,6,1590.86,587.72,49.72,124.53,0.74,-1,-1,-1
11,5,484.76,553.33,36.27,98.52,0.36,-1,-1,-1
11,12,1515.33,525.49,32.24,83.02,0.32,-1,-1,-1
11,9,88.64,591.41,56.39,164.74,0.54,-1,-1,-1
12,2,1687.00,589.62,63.66,128.83,0.65,-1,-1,-1
12,3,1404.68,532.41,34.57,111.77,0.70,-1,-1,-1
12,6,1597.41,593.57,50.82,123.64,0.71,-1,-1,-1
12,5,481.91,556.52,37.55,99.30,0.37,-1,-1,-1
12,9,79.22,593.96,55.28,163.33,0.55,-1,-1,-1
12,17,523.03,560.88,36.71,93.15,0.30,-1,-1,-1
13,2,1694.75,590.01,61.57,132.19,0.73,-1,-1,-1
13,3,1408.37,528.81,33.78,109.65,0.74,-1,-1,-1
13,6,1603.84,594.55,51.17,123.74,0.75,-1,-1,-1
13,5,479.70,541.92,34.81,96.79,0.44,-1,-1,-1
13,9,69.17,573.15,53.89,167.18,0.53,-1,-1,-1
13,19,178.70,581.59,51.70,165.06,0.47,-1,-1,-1
13,17,522.14,541.00,40.63,97.79,0.37,-1,-1,-1
13,8,1479.72,514.59,29.69,87.59,0.42,-1,-1,-1
13,12,1527.33,539.05,28.06,75.75,0.43,-1,-1,-1
14,2,1702.88,583.26,60.82,133.12,0.68,-1,-1,-1
14,3,1409.16,527.20,34.61,108.30,0.73,-1,-1,-1
14,6,1610.42,588.72,51.81,124.84,0.78,-1,-1,-1
14,5,478.44,552.15,34.84,95.00,0.53,-1,-1,-1
14,9,56.37,586.78,55.14,171.48,0.58,-1,-1,-1
14,17,518.92,549.77,38.77,97.19,0.43,-1,-1,-1
14,21,674.56,524.51,26.27,76.93,0.36,-1,-1,-1
14,12,1530.28,532.54,27.64,75.95,0.37,-1,-1,-1
15,2,1711.81,584.59,61.16,135.51,0.77,-1,-1,-1
15,3,1413.52,530.42,34.13,105.11,0.72,-1,-1,-1
15,6,1619.25,590.82,52.21,127.39,0.75,-1,-1,-1
15,5,478.15,550.43,36.12,95.41,0.51,-1,-1,-1
15,9,45.73,580.50,53.66,179.83,0.62,-1,-1,-1
15,17,518.14,543.04,39.58,101.82,0.50,-1,-1,-1
15,21,675.16,522.46,26.40,78.03,0.35,-1,-1,-1
15,12,1536.00,532.80,27.33,78.24,0.34,-1,-1,-1
16,2,1717.40,590.84,60.73,136.97,0.77,-1,-1,-1
16,3,1415.17,532.65,36.16,106.59,0.73,-1,-1,-1
16,6,1627.34,596.95,51.66,125.48,0.76,-1,-1,-1
16,5,475.96,544.81,36.39,100.61,0.48,-1,-1,-1
16,9,32.82,578.21,54.70,181.16,0.65,-1,-1,-1
16,17,514.89,538.04,39.83,105.72,0.40,-1,-1,-1
16,21,673.60,520.05,27.28,80.70,0.40,-1,-1,-1
16,12,1537.53,537.13,29.57,77.59,0.41,-1,-1,-1
17,2,1724.95,590.32,60.25,137.70,0.76,-1,-1,-1
17,3,1416.35,531.43,38.30,108.68,0.66,-1,-1,-1
17,6,1635.39,593.94,52.03,129.08,0.80,-1,-1,-1
17,5,472.94,548.77,37.20,99.75,0.55,-1,-1,-1
17,9,22.88,588.54,51.59,180.18,0.56,-1,-1,-1
17,17,513.47,543.46,37.61,104.44,0.46,-1,-1,-1
17,21,670.74,521.71,26.07,81.40,0.37,-1,-1,-1
17,12,1541.54,535.13,29.03,77.34,0.30,-1,-1,-1
18,2,1731.28,590.52,63.28,140.83,0.51,-1,-1,-1
18,3,1419.04,531.60,38.25,109.48,0.63,-1,-1,-1
18,6,1643.37,596.18,55.82,129.34,0.38,-1,-1,-1
18,5,472.21,547.42,37.66,100.41,0.57,-1,-1,-1
18,9,5.41,588.42,57.57,183.90,0.59,-1,-1,-1
18,17,513.71,543.52,35.15,104.32,0.39,-1,-1,-1
18,21,669.44,521.73,26.15,80.97,0.38,-1,-1,-1
18,12,1547.79,525.96,28.54,85.18,0.32,-1,-1,-1
19,2,1738.38,594.07,65.43,140.84,0.32,-1,-1,-1
19,3,1421.96,530.93,38.32,110.47,0.65,-1,-1,-1
19,6,1651.89,596.57,56.51,131.26,0.31,-1,-1,-1
19,5,471.55,546.25,37.72,101.11,0.54,-1,-1,-1
19,9,0.00,588.60,50.32,185.27,0.53,-1,-1,-1
19,17,512.39,546.47,34.63,101.70,0.41,-1,-1,-1
19,21,668.81,521.71,26.03,81.20,0.34,-1,-1,-1
19,12,1553.68,526.93,26.51,82.78,0.30,-1,-1,-1
20,2,1746.00,596.13,66.09,138.98,0.62,-1,-1,-1
20,3,1423.43,531.95,39.69,110.76,0.69,-1,-1,-1
20,6,1659.89,592.95,55.26,137.37,0.76,-1,-1,-1
20,5,469.13,547.73,39.10,103.81,0.39,-1,-1,-1
20,9,0.00,592.42,38.71,188.03,0.49,-1,-1,-1
20,17,508.00,548.45,36.85,101.90,0.48,-1,-1,-1
20,21,668.10,524.54,26.24,80.08,0.37,-1,-1,-1
21,2,1755.45,599.21,65.75,140.27,0.70,-1,-1,-1
21,3,1426.58,531.21,39.84,111.58,0.73,-1,-1,-1
21,6,1666.41,597.02,55.69,137.35,0.76,-1,-1,-1
21,5,466.85,547.98,38.17,103.32,0.45,-1,-1,-1
21,17,504.84,550.33,38.28,100.37,0.50,-1,-1,-1
21,21,668.26,524.98,25.96,79.71,0.39,-1,-1,-1
22,2,1766.64,600.75,64.82,139.64,0.60,-1,-1,-1
22,3,1430.22,529.93,38.88,111.90,0.74,-1,-1,-1
22,6,1674.93,598.83,53.04,138.98,0.43,-1,-1,-1
22,5,464.18,548.71,40.57,106.68,0.42,-1,-1,-1
22,17,502.31,550.78,39.32,103.47,0.46,-1,-1,-1
22,21,665.88,526.16,27.33,79.98,0.38,-1,-1,-1
23,2,1778.08,602.78,65.41,140.58,0.64,-1,-1,-1
23,3,1431.81,532.61,38.92,108.72,0.75,-1,-1,-1
23,6,1681.83,599.14,56.21,143.61,0.71,-1,-1,-1
23,5,463.10,550.67,39.35,105.38,0.35,-1,-1,-1
23,17,497.92,548.90,42.79,106.57,0.49,-1,-1,-1
23,21,664.33,526.60,28.79,80.12,0.38,-1,-1,-1
24,2,1787.79,595.90,66.03,147.56,0.64,-1,-1,-1
24,3,1434.32,530.27,39.92,109.87,0.76,-1,-1,-1
24,6,1687.18,598.30,60.03,143.05,0.67,-1,-1,-1
24,5,461.32,550.79,40.38,108.15,0.53,-1,-1,-1
24,17,496.16,552.62,41.92,106.61,0.52,-1,-1,-1
25,2,1798.77,603.40,65.45,150.10,0.63,-1,-1,-1
25,3,1439.58,534.88,38.31,115.44,0.67,-1,-1,-1
25,6,1694.16,606.81,62.06,145.08,0.61,-1,-1,-1
25,5,459.30,551.19,41.02,110.68,0.47,-1,-1,-1
25,17,496.48,555.95,41.71,106.23,0.54,-1,-1,-1
25,12,1577.74,553.00,23.67,70.99,0.39,-1,-1,-1
26,2,1806.22,608.48,69.00,149.15,0.74,-1,-1,-1
26,3,1442.18,537.73,40.33,116.41,0.70,-1,-1,-1
26,6,1703.91,609.57,61.03,148.32,0.81,-1,-1,-1
26,5,455.91,548.76,43.48,113.97,0.55,-1,-1,-1
26,17,494.63,555.33,45.13,107.10,0.56,-1,-1,-1
26,21,663.62,531.23,28.28,81.76,0.35,-1,-1,-1
27,2,1814.98,610.75,69.06,152.96,0.68,-1,-1,-1
27,3,1443.27,540.10,42.36,115.64,0.72,-1,-1,-1
27,6,1710.90,612.91,60.46,150.07,0.76,-1,-1,-1
27,5,455.02,549.00,41.25,117.67,0.39,-1,-1,-1
27,17,492.59,558.33,44.27,108.56,0.54,-1,-1,-1
27,21,662.17,534.37,30.73,83.32,0.34,-1,-1,-1
27,12,1583.10,555.89,24.36,70.07,0.40,-1,-1,-1
28,2,1821.38,610.12,72.63,156.57,0.79,-1,-1,-1
28,3,1448.34,541.67,42.99,115.52,0.71,-1,-1,-1
28,6,1719.16,616.24,59.90,150.95,0.75,-1,-1,-1
28,5,449.87,549.90,43.56,119.31,0.49,-1,-1,-1
28,17,491.40,560.90,41.61,108.26,0.52,-1,-1,-1
28,8,1533.64,522.89,32.14,88.49,0.60,-1,-1,-1
29,2,1830.69,621.55,72.87,157.66,0.80,-1,-1,-1
29,3,1451.80,550.75,42.47,113.56,0.77,-1,-1,-1
29,6,1726.34,625.21,59.93,153.08,0.77,-1,-1,-1
29,5,448.68,558.42,41.79,111.43,0.54,-1,-1,-1
29,17,489.96,560.98,39.60,108.76,0.54,-1,-1,-1
29,8,1536.45,527.53,32.91,91.73,0.67,-1,-1,-1
30,2,1837.98,621.05,74.02,158.96,0.73,-1,-1,-1
30,3,1454.07,547.94,43.27,116.27,0.78,-1,-1,-1
30,6,1734.99,623.44,60.22,156.65,0.78,-1,-1,-1
30,5,444.41,566.62,43.03,111.29,0.65,-1,-1,-1
30,17,488.40,569.38,38.67,106.02,0.50,-1,-1,-1
30,8,1537.65,528.73,32.93,90.86,0.58,-1,-1,-1
31,2,1850.61,625.51,69.39,157.53,0.70,-1,-1,-1
31,3,1456.07,551.30,44.79,119.71,0.80,-1,-1,-1
31,6,1745.85,627.52,62.48,151.25,0.68,-1,-1,-1
31,5,442.33,578.87,42.75,112.52,0.65,-1,-1,-1
31,17,488.07,579.73,43.71,110.17,0.40,-1,-1,-1
31,8,1541.38,528.57,33.14,94.27,0.68,-1,-1,-1
32,2,1858.68,632.18,61.32,154.52,0.68,-1,-1,-1
32,3,1458.02,554.75,44.54,119.43,0.76,-1,-1,-1
32,6,1752.12,630.97,64.73,151.01,0.79,-1,-1,-1
32,5,441.27,573.39,41.56,112.17,0.69,-1,-1,-1
32,17,486.74,576.56,43.47,108.24,0.44,-1,-1,-1
32,8,1544.96,529.76,31.85,93.05,0.56,-1,-1,-1
33,2,1868.77,622.94,51.23,159.91,0.74,-1,-1,-1
33,3,1463.42,541.20,43.64,126.63,0.72,-1,-1,-1
33,6,1761.50,619.94,64.49,150.49,0.80,-1,-1,-1
33,5,436.07,560.71,41.59,112.85,0.56,-1,-1,-1
33,17,483.04,567.03,40.96,105.96,0.47,-1,-1,-1
33,8,1549.65,519.25,33.30,93.50,0.55,-1,-1,-1
33,21,651.81,540.82,34.06,84.58,0.36,-1,-1,-1
33,12,1603.87,551.16,27.58,76.89,0.40,-1,-1,-1
34,2,1879.20,629.77,40.80,150.86,0.56,-1,-1,-1
34,3,1467.52,543.83,42.95,125.04,0.74,-1,-1,-1
34,6,1772.46,619.70,65.41,156.49,0.79,-1,-1,-1
34,5,434.18,568.05,41.62,112.59,0.45,-1,-1,-1
34,17,480.37,571.95,41.54,108.37,0.47,-1,-1,-1
34,8,1554.91,519.91,33.36,94.82,0.66,-1,-1,-1
35,3,1471.43,541.87,41.37,123.56,0.71,-1,-1,-1
35,6,1784.11,620.47,63.62,157.47,0.72,-1,-1,-1
35,5,432.71,557.72,41.95,112.51,0.57,-1,-1,-1
35,17,477.12,561.24,44.02,109.73,0.50,-1,-1,-1
35,8,1560.20,518.40,33.93,92.62,0.69,-1,-1,-1
36,3,1477.25,537.87,40.38,125.96,0.72,-1,-1,-1
36,6,1792.19,618.17,71.40,164.09,0.79,-1,-1,-1
36,5,431.47,557.66,40.37,110.97,0.36,-1,-1,-1
36,17,471.09,552.81,44.19,117.21,0.39,-1,-1,-1
36,8,1565.09,515.03,34.85,92.74,0.64,-1,-1,-1
36,21,643.64,534.19,35.67,87.68,0.33,-1,-1,-1
37,3,1481.21,536.70,40.18,127.40,0.75,-1,-1,-1
37,6,1799.59,621.70,75.53,167.35,0.78,-1,-1,-1
37,5,429.29,554.62,37.86,109.29,0.42,-1,-1,-1
37,17,468.90,543.66,44.92,121.04,0.37,-1,-1,-1
37,8,1569.38,512.51,33.98,94.57,0.58,-1,-1,-1
38,3,1483.45,529.87,42.18,130.25,0.71,-1,-1,-1
38,6,1807.47,616.79,80.37,174.09,0.80,-1,-1,-1
38,5,425.92,554.22,38.06,112.19,0.44,-1,-1,-1
38,17,465.93,543.90,48.78,122.34,0.37,-1,-1,-1
38,8,1573.94,504.21,35.10,96.10,0.58,-1,-1,-1
39,3,1488.58,536.64,42.84,129.10,0.67,-1,-1,-1
39,6,1820.74,625.90,76.51,173.89,0.79,-1,-1,-1
39,5,424.47,540.63,39.01,117.77,0.42,-1,-1,-1
39,17,465.48,531.36,47.42,127.41,0.35,-1,-1,-1
39,8,1579.55,507.24,36.13,97.81,0.53,-1,-1,-1
39,21,641.69,523.61,43.91,87.18,0.43,-1,-1,-1
40,3,1491.79,534.20,43.94,129.30,0.69,-1,-1,-1
40,6,1832.58,626.57,76.50,176.50,0.77,-1,-1,-1
40,5,421.46,538.45,40.17,123.89,0.36,-1,-1,-1
40,17,463.99,537.59,44.76,123.36,0.36,-1,-1,-1
40,8,1582.29,503.07,36.27,101.52,0.51,-1,-1,-1
40,21,640.92,525.48,40.39,87.03,0.53,-1,-1,-1
41,3,1496.11,539.57,44.55,128.00,0.74,-1,-1,-1
41,6,1845.25,631.83,74.51,180.81,0.82,-1,-1,-1
41,5,420.31,535.87,41.76,126.40,0.41,-1,-1,-1
41,17,463.55,538.26,42.95,121.91,0.34,-1,-1,-1
41,8,1589.23,504.53,36.45,103.47,0.63,-1,-1,-1
41,21,643.55,524.35,36.92,88.00,0.51,-1,-1,-1
41,12,1640.90,548.52,28.42,80.57,0.36,-1,-1,-1
42,3,1501.61,540.88,43.19,128.35,0.76,-1,-1,-1
42,6,1857.73,638.24,62.27,178.39,0.77,-1,-1,-1
42,5,418.43,540.62,43.92,124.78,0.51,-1,-1,-1
42,17,460.20,538.48,46.83,124.39,0.34,-1,-1,-1
42,8,1594.20,504.60,36.59,103.62,0.74,-1,-1,-1
42,21,646.42,525.24,33.49,88.21,0.49,-1,-1,-1
43,3,1505.29,545.30,42.93,126.79,0.77,-1,-1,-1
43,6,1868.93,641.68,51.07,174.47,0.75,-1,-1,-1
43,5,414.66,535.70,45.12,132.90,0.58,-1,-1,-1
43,17,457.17,531.85,47.57,134.08,0.44,-1,-1,-1
43,8,1596.14,508.03,36.81,102.93,0.62,-1,-1,-1
43,21,647.58,525.61,31.40,90.38,0.48,-1,-1,-1
44,3,1510.28,547.29,42.34,129.59,0.78,-1,-1,-1
44,6,1881.04,643.36,38.96,173.70,0.69,-1,-1,-1
44,5,411.68,537.37,45.09,134.44,0.58,-1,-1,-1
44,17,452.58,535.74,49.39,133.68,0.51,-1,-1,-1
44,8,1598.79,506.96,37.91,105.00,0.55,-1,-1,-1
44,21,645.92,527.36,31.26,90.02,0.50,-1,-1,-1
44,28,575.89,526.43,31.26,92.54,0.38,-1,-1,-1
45,3,1515.64,552.82,42.20,130.00,0.69,-1,-1,-1
45,5,412.05,533.75,44.49,135.43,0.52,-1,-1,-1
45,17,451.59,534.46,48.43,133.94,0.48,-1,-1,-1
45,8,1601.44,511.50,40.36,106.85,0.66,-1,-1,-1
45,21,647.58,525.15,30.59,90.23,0.45,-1,-1,-1
46,3,1519.84,552.54,41.92,132.03,0.74,-1,-1,-1
46,5,407.99,538.90,46.99,131.36,0.54,-1,-1,-1
46,17,448.43,539.82,48.41,132.36,0.51,-1,-1,-1
46,8,1602.74,511.25,43.35,105.75,0.65,-1,-1,-1
46,21,646.35,527.92,29.10,89.15,0.42,-1,-1,-1
47,3,1524.43,553.51,41.95,135.10,0.73,-1,-1,-1
47,5,405.99,536.19,48.58,132.01,0.46,-1,-1,-1
47,17,448.51,543.29,46.71,128.61,0.47,-1,-1,-1
47,8,1612.43,520.42,39.71,98.73,0.59,-1,-1,-1
47,21,644.54,528.01,29.16,88.64,0.35,-1,-1,-1
48,3,1528.29,554.84,44.17,136.29,0.71,-1,-1,-1
48,5,402.61,539.21,50.09,134.39,0.52,-1,-1,-1
48,17,446.74,547.89,47.67,127.78,0.44,-1,-1,-1
48,8,1618.59,525.69,36.86,94.21,0.61,-1,-1,-1
48,21,640.79,532.12,30.55,90.00,0.42,-1,-1,-1
49,3,1533.28,559.25,44.27,135.88,0.71,-1,-1,-1
49,5,400.13,549.38,47.82,124.70,0.56,-1,-1,-1
49,17,445.01,555.32,46.75,122.07,0.49,-1,-1,-1
49,8,1625.61,532.60,32.03,91.40,0.57,-1,-1,-1
49,21,639.69,533.81,30.98,90.77,0.39,-1,-1,-1
49,28,569.21,535.43,30.36,88.63,0.32,-1,-1,-1
50,3,1537.94,557.05,44.81,137.00,0.73,-1,-1,-1
50,5,399.03,549.03,47.83,123.36,0.56,-1,-1,-1
50,17,443.77,560.26,45.81,116.64,0.53,-1,-1,-1
50,8,1631.65,531.28,31.12,89.15,0.65,-1,-1,-1
50,21,639.07,531.95,31.35,92.43,0.38,-1,-1,-1
51,3,1542.58,561.71,47.77,136.44,0.68,-1,-1,-1
51,5,397.51,549.82,47.13,123.20,0.57,-1,-1,-1
51,17,443.48,567.82,46.31,110.67,0.50,-1,-1,-1
51,8,1637.05,534.09,30.00,89.18,0.65,-1,-1,-1
51,21,636.64,535.41,32.13,90.29,0.31,-1,-1,-1
51,31,342.41,559.91,32.32,113.61,0.45,-1,-1,-1
52,3,1547.43,560.66,49.92,141.45,0.70,-1,-1,-1
52,5,394.01,549.40,48.90,126.24,0.59,-1,-1,-1
52,17,441.72,563.30,44.63,117.27,0.43,-1,-1,-1
52,8,1640.92,533.74,29.54,89.46,0.58,-1,-1,-1
52,21,636.38,537.72,30.82,88.68,0.38,-1,-1,-1
52,31,338.04,561.71,33.88,110.10,0.40,-1,-1,-1
53,3,1550.77,559.41,49.72,144.00,0.74,-1,-1,-1
53,5,391.01,549.18,49.06,129.02,0.59,-1,-1,-1
53,17,435.87,556.37,46.26,124.89,0.50,-1,-1,-1
53,8,1645.05,534.85,29.81,88.09,0.58,-1,-1,-1
53,21,635.45,537.85,31.15,88.70,0.39,-1,-1,-1
53,31,333.01,560.08,37.13,108.86,0.37,-1,-1,-1
54,3,1554.41,557.69,49.35,146.54,0.75,-1,-1,-1
54,5,387.40,549.24,49.14,129.13,0.59,-1,-1,-1
54,17,432.52,557.69,47.91,122.81,0.56,-1,-1,-1
54,8,1648.45,534.38,30.78,88.99,0.66,-1,-1,-1
54,31,328.08,559.75,38.35,108.59,0.58,-1,-1,-1
55,3,1558.91,558.69,49.64,148.44,0.78,-1,-1,-1
55,5,386.57,547.06,46.75,132.15,0.55,-1,-1,-1
55,17,429.83,558.04,49.78,122.95,0.57,-1,-1,-1
55,8,1652.34,533.69,33.51,91.72,0.70,-1,-1,-1
55,31,324.84,558.06,40.68,111.51,0.51,-1,-1,-1
56,3,1562.29,561.77,50.86,146.32,0.66,-1,-1,-1
56,5,381.80,550.13,47.35,129.47,0.56,-1,-1,-1
56,17,428.66,561.81,48.49,118.96,0.44,-1,-1,-1
56,8,1654.49,530.90,36.98,96.22,0.77,-1,-1,-1
56,31,320.54,558.14,42.78,115.22,0.51,-1,-1,-1
57,3,1567.48,559.99,52.30,148.20,0.63,-1,-1,-1
57,5,379.03,552.62,46.73,126.74,0.59,-1,-1,-1
57,17,423.99,563.15,50.55,116.26,0.55,-1,-1,-1
57,8,1656.34,525.52,38.56,99.17,0.73,-1,-1,-1
57,31,316.08,557.46,45.48,116.52,0.48,-1,-1,-1
58,3,1572.44,555.49,53.62,151.03,0.64,-1,-1,-1
58,5,376.23,551.15,44.56,126.82,0.65,-1,-1,-1
58,17,421.67,559.83,49.46,120.21,0.51,-1,-1,-1
58,8,1659.60,522.52,37.70,100.19,0.66,-1,-1,-1
58,31,310.36,554.64,47.52,119.46,0.55,-1,-1,-1
58,21,628.10,533.97,32.01,93.61,0.31,-1,-1,-1
59,3,1577.52,556.61,53.74,150.00,0.68,-1,-1,-1
59,5,373.35,548.70,44.92,126.22,0.67,-1,-1,-1
59,17,419.19,553.99,50.44,124.84,0.49,-1,-1,-1
59,8,1662.86,519.11,40.81,102.97,0.61,-1,-1,-1
59,31,306.14,552.57,48.89,119.39,0.47,-1,-1,-1
59,21,626.87,529.79,33.25,97.09,0.32,-1,-1,-1
60,3,1581.50,557.89,52.22,149.84,0.68,-1,-1,-1
60,5,370.57,547.15,44.91,129.21,0.57,-1,-1,-1
60,17,416.76,558.37,50.26,120.97,0.46,-1,-1,-1
60,8,1667.56,517.91,38.15,103.50,0.65,-1,-1,-1
60,31,302.83,555.10,47.58,117.70,0.45,-1,-1,-1
61,3,1586.05,552.96,52.01,150.48,0.58,-1,-1,-1
61,5,365.46,554.07,45.52,125.33,0.55,-1,-1,-1
61,17,414.45,556.90,50.32,123.96,0.47,-1,-1,-1
61,8,1672.08,518.07,36.82,97.26,0.62,-1,-1,-1
61,31,296.01,557.15,51.85,118.09,0.59,-1,-1,-1
62,3,1591.52,557.81,52.48,151.90,0.69,-1,-1,-1
62,5,363.32,545.58,44.29,127.80,0.45,-1,-1,-1
62,17,412.87,544.86,46.40,130.92,0.35,-1,-1,-1
62,8,1673.37,524.57,38.85,99.01,0.63,-1,-1,-1
62,31,293.92,551.15,49.41,116.07,0.52,-1,-1,-1
62,21,625.10,526.43,28.56,98.25,0.33,-1,-1,-1
63,3,1597.30,545.98,57.04,149.37,0.62,-1,-1,-1
63,5,362.35,562.37,45.56,129.83,0.31,-1,-1,-1
63,17,411.53,567.25,46.98,124.06,0.33,-1,-1,-1
63,8,1679.30,507.25,39.06,99.00,0.61,-1,-1,-1
63,31,292.37,571.32,48.41,114.21,0.57,-1,-1,-1
63,21,622.76,537.70,29.53,100.00,0.30,-1,-1,-1
64,3,1601.18,565.45,56.06,147.91,0.68,-1,-1,-1
64,5,357.27,543.06,45.47,133.25,0.43,-1,-1,-1
64,17,403.88,545.69,50.30,130.42,0.47,-1,-1,-1
64,8,1688.56,524.35,33.59,99.65,0.60,-1,-1,-1
64,31,292.09,552.61,44.17,114.66,0.47,-1,-1,-1
65,3,1603.45,564.66,55.87,147.22,0.69,-1,-1,-1
65,5,352.27,549.07,45.40,132.97,0.40,-1,-1,-1
65,17,399.08,550.69,50.41,132.18,0.45,-1,-1,-1
65,8,1691.21,525.19,33.51,93.68,0.69,-1,-1,-1
65,31,286.63,560.99,43.85,113.94,0.46,-1,-1,-1
66,3,1610.52,560.45,57.73,148.64,0.72,-1,-1,-1
66,5,349.87,559.04,46.85,133.68,0.57,-1,-1,-1
66,17,396.51,562.34,50.61,130.29,0.48,-1,-1,-1
66,8,1696.57,517.62,35.26,96.03,0.67,-1,-1,-1
66,31,284.29,570.99,45.22,113.97,0.52,-1,-1,-1
67,3,1613.77,576.45,56.27,147.50,0.73,-1,-1,-1
67,5,345.08,542.99,46.88,136.66,0.58,-1,-1,-1
67,17,392.75,551.90,47.87,126.92,0.43,-1,-1,-1
67,8,1700.10,535.54,34.62,96.75,0.66,-1,-1,-1
67,31,280.07,551.25,42.23,118.45,0.56,-1,-1,-1
